client,config,latency_ms
Nethermind,Baseline,51.189184
Nethermind,Baseline,149.035454
Nethermind,Baseline,30.429602
Nethermind,Baseline,75.464725
Nethermind,Baseline,92.508554
Nethermind,Baseline,147.51029
Nethermind,Baseline,11.073112
Nethermind,Baseline,61.590195
Nethermind,Baseline,91.397047
Nethermind,Baseline,26.67284
Nethermind,Baseline,62.262297
Nethermind,Baseline,87.520123
Nethermind,Baseline,53.328991
Nethermind,Baseline,9.299517
Nethermind,Baseline,11.967897
Nethermind,Baseline,8.229017
Nethermind,Baseline,8.215904
Nethermind,Baseline,66.601515
Nethermind,Baseline,263.884068
Nethermind,Baseline,61.666489
Nethermind,Baseline,15.030146
Nethermind,Baseline,56.134939
Nethermind,Baseline,65.336943
Nethermind,Baseline,105.29542
Nethermind,Baseline,7.308006
Nethermind,Baseline,88.965178
Nethermind,Baseline,114.43615
Nethermind,Baseline,18.558025
Nethermind,Baseline,71.04063
Nethermind,Baseline,10.632515
Nethermind,Baseline,125.658989
Nethermind,Baseline,5.926609
Nethermind,Baseline,17.797709
Nethermind,Baseline,73.66991
Nethermind,Baseline,198.03524
Nethermind,Baseline,58.208942
Nethermind,Baseline,13.158321
Nethermind,Baseline,42.665482
Nethermind,Baseline,110.428095
Nethermind,Baseline,96.904993
Nethermind,Baseline,138.591766
Nethermind,Baseline,65.149784
Nethermind,Baseline,12.074232
Nethermind,Baseline,120.623827
Nethermind,Baseline,21.615744
Nethermind,Baseline,36.642313
Nethermind,Baseline,24.343967
Nethermind,Baseline,34.68585
Nethermind,Baseline,25.879145
Nethermind,Baseline,69.94009
Nethermind,Baseline,19.676685
Nethermind,Baseline,127.786875
Nethermind,Baseline,18.543959
Nethermind,Baseline,130.420685
Nethermind,Baseline,13.259172
Nethermind,Baseline,41.692734
Nethermind,Baseline,17.623425
Nethermind,Baseline,27.737856
Nethermind,Baseline,22.354126
Nethermind,Baseline,145.999432
Nethermind,Baseline,16.096115
Nethermind,Baseline,135.52928
Nethermind,Baseline,120.573044
Nethermind,Baseline,21.909237
Nethermind,Baseline,35.467148
Nethermind,Baseline,36.360025
Nethermind,Baseline,139.243126
Nethermind,Baseline,96.571445
Nethermind,Baseline,110.88872
Nethermind,Baseline,120.196581
Nethermind,Baseline,80.760241
Nethermind,Baseline,25.116205
Nethermind,Baseline,54.638863
Nethermind,Baseline,16.976595
Nethermind,Baseline,42.561054
Nethermind,Baseline,67.065954
Nethermind,Baseline,69.640636
Nethermind,Baseline,34.554005
Nethermind,Baseline,18.75329
Nethermind,Baseline,75.647831
Nethermind,Baseline,48.702478
Nethermind,Baseline,76.127291
Nethermind,Baseline,229.940653
Nethermind,Baseline,24.249077
Nethermind,Baseline,31.84104
Nethermind,Baseline,141.776562
Nethermind,Baseline,42.098999
Nethermind,Baseline,29.021263
Nethermind,Baseline,105.760574
Nethermind,Baseline,89.293003
Nethermind,Baseline,80.360413
Nethermind,Baseline,82.891941
Nethermind,Baseline,200.616837
Nethermind,Baseline,23.755074
Nethermind,Baseline,46.139479
Nethermind,Baseline,14.451265
Nethermind,Baseline,47.696352
Nethermind,Baseline,15.400648
Nethermind,Baseline,66.938162
Nethermind,Baseline,174.061537
Nethermind,Baseline,85.860968
Nethermind,Baseline,25.876999
Nethermind,Baseline,54.226398
Nethermind,Baseline,66.200733
Nethermind,Baseline,124.343634
Nethermind,Baseline,12.86006
Nethermind,Baseline,58.487654
Nethermind,Baseline,36.598682
Nethermind,Baseline,22.038698
Nethermind,Baseline,111.678839
Nethermind,Baseline,11.431456
Nethermind,Baseline,71.103811
Nethermind,Baseline,79.441071
Nethermind,Baseline,19.764423
Nethermind,Baseline,122.000217
Nethermind,Baseline,25.058746
Nethermind,Baseline,27.109385
Nethermind,Baseline,55.91011
Nethermind,Baseline,95.434666
Nethermind,Baseline,95.854521
Nethermind,Baseline,104.171038
Nethermind,Baseline,30.202866
Nethermind,Baseline,159.690619
Nethermind,Baseline,25.956154
Nethermind,Baseline,45.668602
Nethermind,Baseline,13.921499
Nethermind,Baseline,86.707354
Nethermind,Baseline,42.891264
Nethermind,Baseline,50.599098
Nethermind,Baseline,15.005827
Nethermind,Baseline,12.304068
Nethermind,Baseline,37.73427
Nethermind,Baseline,87.798834
Nethermind,Baseline,132.888317
Nethermind,Baseline,11.877298
Nethermind,Baseline,144.174337
Nethermind,Baseline,29.159069
Nethermind,Baseline,44.523716
Nethermind,Baseline,13.859272
Nethermind,Baseline,12.547493
Nethermind,Baseline,44.691563
Nethermind,Baseline,83.085299
Nethermind,Baseline,45.298576
Nethermind,Baseline,9.991646
Nethermind,Baseline,66.030264
Nethermind,Baseline,9.384632
Nethermind,Baseline,119.557619
Nethermind,Baseline,9.752989
Nethermind,Baseline,41.990519
Nethermind,Baseline,136.713505
Nethermind,Baseline,10.308027
Nethermind,Baseline,10.49757
Nethermind,Baseline,14.070034
Nethermind,Baseline,53.58696
Nethermind,Baseline,73.076725
Nethermind,Baseline,17.294168
Nethermind,Baseline,150.904179
Nethermind,Baseline,208.720446
Nethermind,Baseline,155.851603
Nethermind,Baseline,25.304317
Nethermind,Baseline,13.585091
Nethermind,Baseline,46.292543
Nethermind,Baseline,106.282711
Nethermind,Baseline,64.105034
Nethermind,Baseline,138.417244
Nethermind,Baseline,58.564425
Nethermind,Baseline,11.694193
Nethermind,Baseline,35.120726
Nethermind,Baseline,36.044836
Nethermind,Baseline,52.87981
Nethermind,Baseline,15.970707
Nethermind,Baseline,427.98543
Nethermind,Baseline,50.046682
Nethermind,Baseline,45.276165
Nethermind,Baseline,97.265244
Nethermind,Baseline,55.701494
Nethermind,Baseline,14.625072
Nethermind,Baseline,94.86413
Nethermind,Baseline,48.86508
Nethermind,Baseline,158.966541
Nethermind,Baseline,44.842005
Nethermind,Baseline,25.376558
Nethermind,Baseline,58.788061
Nethermind,Baseline,86.777687
Nethermind,Baseline,13.013601
Nethermind,Baseline,63.270569
Nethermind,Baseline,28.848886
Nethermind,Baseline,73.081493
Nethermind,Baseline,209.677696
Nethermind,Baseline,19.975662
Nethermind,Baseline,256.470442
Nethermind,Baseline,52.949667
Nethermind,Baseline,43.577194
Nethermind,Baseline,123.191357
Nethermind,Baseline,12.725592
Nethermind,Baseline,15.561342
Nethermind,Baseline,53.277493
Nethermind,Baseline,103.442192
Nethermind,Baseline,16.332388
Nethermind,Baseline,63.672543
Nethermind,Baseline,52.298784
Nethermind,Baseline,76.728344
Nethermind,Baseline,23.674726
Nethermind,Baseline,97.523928
Nethermind,Baseline,13.525724
Nethermind,Baseline,151.587248
Nethermind,Baseline,37.785292
Nethermind,Baseline,21.877527
Nethermind,Baseline,172.892094
Nethermind,Baseline,151.306629
Nethermind,Baseline,20.619869
Nethermind,Baseline,16.637087
Nethermind,Baseline,173.688889
Nethermind,Baseline,105.396509
Nethermind,Baseline,59.235096
Nethermind,Baseline,96.4396
Nethermind,Baseline,88.137865
Nethermind,Baseline,15.336752
Nethermind,Baseline,52.019119
Nethermind,Baseline,28.212786
Nethermind,Baseline,14.555216
Nethermind,Baseline,80.338717
Nethermind,Baseline,12.810469
Nethermind,Baseline,120.607615
Nethermind,Baseline,193.530798
Nethermind,Baseline,117.790937
Nethermind,Baseline,11.897087
Nethermind,Baseline,85.74152
Nethermind,Baseline,12.343407
Nethermind,Baseline,100.7967
Nethermind,Baseline,39.052486
Nethermind,Baseline,174.103737
Nethermind,Baseline,50.268888
Nethermind,Baseline,66.401958
Nethermind,Baseline,29.292822
Nethermind,Baseline,231.517553
Nethermind,Baseline,21.083593
Nethermind,Baseline,107.468843
Nethermind,Baseline,14.966249
Nethermind,Baseline,141.384125
Nethermind,Baseline,33.560514
Nethermind,Baseline,81.345558
Nethermind,Baseline,134.456396
Nethermind,Baseline,74.612379
Nethermind,Baseline,62.150955
Nethermind,Baseline,9.534359
Nethermind,Baseline,101.745129
Nethermind,Baseline,167.704105
Nethermind,Baseline,12.853146
Nethermind,Baseline,16.857624
Nethermind,Baseline,108.77347
Nethermind,Baseline,61.041355
Nethermind,Baseline,49.615145
Nethermind,Baseline,68.540573
Nethermind,Baseline,65.050602
Nethermind,Baseline,12.533426
Nethermind,Baseline,96.917152
Nethermind,Baseline,26.973963
Nethermind,Baseline,8.569956
Nethermind,Baseline,124.505281
Nethermind,Baseline,112.112284
Nethermind,Baseline,72.244167
Nethermind,Baseline,14.343023
Nethermind,Baseline,31.541586
Nethermind,Baseline,45.280933
Nethermind,Baseline,165.48562
Nethermind,Baseline,15.748739
Nethermind,Baseline,83.500862
Nethermind,Baseline,72.939157
Nethermind,Baseline,26.944876
Nethermind,Baseline,131.211042
Nethermind,Baseline,13.839245
Nethermind,Baseline,58.02989
Nethermind,Baseline,15.743256
Nethermind,Baseline,49.698353
Nethermind,Baseline,84.688425
Nethermind,Baseline,50.890207
Nethermind,Baseline,157.281637
Nethermind,Baseline,264.637232
Nethermind,Baseline,20.575762
Nethermind,Baseline,37.593603
Nethermind,Baseline,29.952049
Nethermind,Baseline,17.544985
Nethermind,Baseline,243.289709
Nethermind,Baseline,117.511988
Nethermind,Baseline,177.823067
Nethermind,Baseline,94.877005
Nethermind,Baseline,150.946856
Nethermind,Baseline,43.189287
Nethermind,Baseline,50.886154
Nethermind,Baseline,80.673456
Nethermind,Baseline,27.851105
Nethermind,Baseline,14.055252
Nethermind,Baseline,50.815105
Nethermind,Baseline,66.598654
Nethermind,Baseline,60.973167
Nethermind,Baseline,49.601793
Nethermind,Baseline,89.65683
Nethermind,Baseline,60.604811
Nethermind,Baseline,36.857843
Nethermind,Baseline,145.264387
Nethermind,Baseline,194.897175
Nethermind,Baseline,98.890543
Nethermind,Baseline,57.319164
Nethermind,Baseline,42.951584
Nethermind,Baseline,94.99979
Nethermind,Baseline,16.234398
Nethermind,Baseline,44.538498
Nethermind,Baseline,11.465549
Nethermind,Baseline,11.194468
Nethermind,Baseline,47.866106
Nethermind,Baseline,10.345221
Nethermind,Baseline,68.645477
Nethermind,Baseline,95.333338
Nethermind,Baseline,113.151073
Nethermind,Baseline,51.696777
Nethermind,Baseline,22.185802
Nethermind,Baseline,134.025812
Nethermind,Baseline,90.311289
Nethermind,Baseline,37.153482
Nethermind,Baseline,23.030996
Nethermind,Baseline,22.986889
Nethermind,Baseline,139.10079
Nethermind,Baseline,61.660528
Nethermind,Baseline,15.583754
Nethermind,Baseline,40.598631
Nethermind,Baseline,302.757263
Nethermind,Baseline,156.860352
Nethermind,Baseline,77.610731
Nethermind,Baseline,10.88357
Nethermind,Baseline,47.379971
Nethermind,Baseline,59.44705
Nethermind,Baseline,42.881727
Nethermind,Baseline,11.469364
Nethermind,Baseline,13.543367
Nethermind,Baseline,14.000893
Nethermind,Baseline,86.00688
Nethermind,Baseline,9.790182
Nethermind,Baseline,259.722948
Nethermind,Baseline,56.530476
Nethermind,Baseline,22.60375
Nethermind,Baseline,22.886038
Nethermind,Baseline,199.620724
Nethermind,Baseline,104.254484
Nethermind,Baseline,21.349907
Nethermind,Baseline,53.049088
Nethermind,Baseline,228.686333
Nethermind,Baseline,14.627934
Nethermind,Baseline,178.126097
Nethermind,Baseline,44.911623
Nethermind,Baseline,32.809973
Nethermind,Baseline,17.902613
Nethermind,Baseline,13.63039
Nethermind,Baseline,25.766134
Nethermind,Baseline,81.203699
Nethermind,Baseline,62.042236
Nethermind,Baseline,133.544683
Nethermind,Baseline,23.493052
Nethermind,Baseline,154.807568
Nethermind,Baseline,171.678782
Nethermind,Baseline,116.501093
Nethermind,Baseline,188.833952
Nethermind,Baseline,22.381544
Nethermind,Baseline,286.252975
Nethermind,Baseline,62.069654
Nethermind,Baseline,68.556309
Nethermind,Baseline,15.222311
Nethermind,Baseline,90.851545
Nethermind,Baseline,38.151503
Nethermind,Baseline,45.171499
Nethermind,Baseline,12.118578
Nethermind,Baseline,69.785357
Nethermind,Baseline,12.333632
Nethermind,Baseline,22.361755
Nethermind,Baseline,145.746708
Nethermind,Baseline,164.131641
Nethermind,Baseline,14.023542
Nethermind,Baseline,12.882233
Nethermind,Baseline,109.298229
Nethermind,Baseline,117.249727
Nethermind,Baseline,30.937672
Nethermind,Baseline,63.015699
Nethermind,Baseline,58.115244
Nethermind,Baseline,32.84049
Nethermind,Baseline,16.091347
Nethermind,Baseline,32.610893
Nethermind,Baseline,15.847683
Nethermind,Baseline,12.239456
Nethermind,Baseline,156.541109
Nethermind,Baseline,10.228872
Nethermind,Baseline,60.276985
Nethermind,Baseline,21.191835
Nethermind,Baseline,124.763489
Nethermind,Baseline,13.765097
Nethermind,Baseline,28.472424
Nethermind,Baseline,14.645338
Nethermind,Baseline,173.337698
Nethermind,Baseline,69.062233
Nethermind,Baseline,122.261763
Nethermind,Baseline,18.322945
Nethermind,Baseline,50.566196
Nethermind,Baseline,19.704819
Nethermind,Baseline,111.073971
Nethermind,Baseline,41.878939
Nethermind,Baseline,37.667751
Nethermind,Baseline,93.707323
Nethermind,Baseline,37.83083
Nethermind,Baseline,142.738104
Nethermind,Baseline,38.267851
Nethermind,Baseline,13.47661
Nethermind,Baseline,9.124041
Nethermind,Baseline,10.738373
Nethermind,Baseline,88.50503
Nethermind,Baseline,14.723063
Nethermind,Baseline,245.001316
Nethermind,Baseline,15.846252
Nethermind,Baseline,57.538986
Nethermind,Baseline,169.691324
Nethermind,Baseline,21.212816
Nethermind,Baseline,15.169859
Nethermind,Baseline,261.890173
Nethermind,Baseline,70.456743
Nethermind,Baseline,76.617479
Nethermind,Baseline,39.177895
Nethermind,Baseline,14.952898
Nethermind,Baseline,14.986753
Nethermind,Baseline,133.999348
Nethermind,Baseline,72.469234
Nethermind,Baseline,43.730021
Nethermind,Baseline,29.011726
Nethermind,Baseline,11.895895
Nethermind,Baseline,149.923086
Nethermind,Baseline,141.555309
Nethermind,Baseline,143.927574
Nethermind,Baseline,84.369421
Nethermind,Baseline,15.924454
Nethermind,Baseline,80.49345
Nethermind,Baseline,19.325972
Nethermind,Baseline,47.127724
Nethermind,Baseline,128.76153
Nethermind,Baseline,16.202927
Nethermind,Baseline,45.238972
Nethermind,Baseline,71.536303
Nethermind,Baseline,26.569605
Nethermind,Baseline,23.043871
Nethermind,Baseline,14.41741
Nethermind,Baseline,23.912668
Nethermind,Baseline,132.734537
Nethermind,Baseline,277.843237
Nethermind,Baseline,73.218822
Nethermind,Baseline,126.312733
Nethermind,Baseline,16.347408
Nethermind,Baseline,128.793716
Nethermind,Baseline,99.703789
Nethermind,Baseline,61.52606
Nethermind,Baseline,11.549711
Nethermind,Baseline,92.259645
Nethermind,Baseline,20.298243
Nethermind,Baseline,19.385815
Nethermind,Baseline,63.453674
Nethermind,Baseline,35.008669
Nethermind,Baseline,162.218809
Nethermind,Baseline,133.841753
Nethermind,Baseline,43.246984
Nethermind,Baseline,25.756836
Nethermind,Baseline,89.753151
Nethermind,Baseline,39.402962
Nethermind,Baseline,11.030436
Nethermind,Baseline,89.202642
Nethermind,Baseline,32.468319
Nethermind,Baseline,42.305946
Nethermind,Baseline,75.929403
Nethermind,Baseline,16.210794
Nethermind,Baseline,62.164307
Nethermind,Baseline,51.156521
Nethermind,Baseline,119.198322
Nethermind,Baseline,33.501625
Nethermind,Baseline,25.648355
Nethermind,Baseline,100.091934
Nethermind,Baseline,33.362865
Nethermind,Baseline,19.986153
Nethermind,Baseline,34.56378
Nethermind,Baseline,13.694286
Nethermind,Baseline,173.063993
Nethermind,Baseline,43.51759
Nethermind,Baseline,62.790871
Nethermind,Baseline,10.56838
Nethermind,Baseline,98.273754
Nethermind,Baseline,84.976196
Nethermind,Baseline,8.490562
Nethermind,Baseline,14.355183
Nethermind,Baseline,65.576077
Nethermind,Baseline,126.743078
Nethermind,Baseline,15.029669
Nethermind,Baseline,77.458143
Nethermind,Baseline,12.529135
Nethermind,Baseline,6.347418
Nethermind,Baseline,81.393719
Nethermind,Baseline,27.414799
Nethermind,Baseline,280.661821
Nethermind,Baseline,79.687595
Nethermind,Baseline,47.321796
Nethermind,Baseline,79.04911
Nethermind,Baseline,15.535355
Nethermind,Baseline,28.435469
Nethermind,Baseline,9.221077
Nethermind,Baseline,96.657753
Nethermind,Baseline,29.776096
Nethermind,Baseline,128.027678
Nethermind,Baseline,56.856155
Nethermind,Baseline,92.853785
Nethermind,Baseline,318.997383
Nethermind,Baseline,23.324251
Nethermind,Baseline,12.372494
Nethermind,Baseline,38.044214
Nethermind,Baseline,227.853537
Nethermind,Baseline,11.266947
Nethermind,Baseline,14.806986
Nethermind,Baseline,109.099388
Nethermind,Baseline,15.819073
Nethermind,Baseline,82.72481
Nethermind,Baseline,178.721428
Nethermind,Baseline,17.674923
Nethermind,Baseline,13.350725
Nethermind,Baseline,90.744019
Nethermind,Baseline,11.491299
Nethermind,Baseline,103.187799
Nethermind,Baseline,8.21352
Nethermind,Baseline,158.11491
Nethermind,Baseline,12.824774
Nethermind,Baseline,96.115589
Nethermind,Baseline,22.138357
Nethermind,Baseline,50.287247
Nethermind,Baseline,96.965551
Nethermind,Baseline,14.328241
Nethermind,Baseline,120.897532
Nethermind,Baseline,76.704025
Nethermind,Baseline,39.922476
Nethermind,Baseline,13.445139
Nethermind,Baseline,193.124294
Nethermind,Baseline,10.277748
Nethermind,Baseline,85.370779
Nethermind,Baseline,82.394361
Nethermind,Baseline,50.669193
Nethermind,Baseline,69.000959
Nethermind,Baseline,16.648293
Nethermind,Baseline,51.069498
Nethermind,Baseline,68.055153
Nethermind,Baseline,16.706228
Nethermind,Baseline,70.90044
Nethermind,Baseline,29.682159
Nethermind,Baseline,158.221006
Nethermind,Baseline,176.432371
Nethermind,Baseline,111.256838
Nethermind,Baseline,64.011097
Nethermind,Baseline,20.029068
Nethermind,Baseline,33.072472
Nethermind,Baseline,97.128868
Nethermind,Baseline,15.964508
Nethermind,Baseline,76.994658
Nethermind,Baseline,18.437862
Nethermind,Baseline,237.695932
Nethermind,Baseline,72.425127
Nethermind,Baseline,18.9569
Nethermind,Baseline,114.961624
Nethermind,Baseline,73.956728
Nethermind,Baseline,52.877188
Nethermind,Baseline,77.069759
Nethermind,Baseline,30.478954
Nethermind,Baseline,140.970707
Nethermind,Baseline,78.480959
Nethermind,Baseline,47.904253
Nethermind,Baseline,25.755882
Nethermind,Baseline,17.300844
Nethermind,Baseline,19.878149
Nethermind,Baseline,54.80051
Nethermind,Baseline,57.35445
Nethermind,Baseline,70.623636
Nethermind,Baseline,45.565844
Nethermind,Baseline,56.398392
Nethermind,Baseline,146.778345
Nethermind,Baseline,17.127991
Nethermind,Baseline,32.093287
Nethermind,Baseline,13.828039
Nethermind,Baseline,10.519981
Nethermind,Baseline,44.235706
Nethermind,Baseline,147.097349
Nethermind,Baseline,59.042931
Nethermind,Baseline,135.809898
Nethermind,Baseline,34.663677
Nethermind,Baseline,80.854893
Nethermind,Baseline,75.53196
Nethermind,Baseline,28.396845
Nethermind,Baseline,9.705305
Nethermind,Baseline,45.687199
Nethermind,Baseline,15.811205
Nethermind,Baseline,8.686066
Nethermind,Baseline,63.818693
Nethermind,Baseline,13.089895
Nethermind,Baseline,34.69491
Nethermind,Baseline,65.979004
Nethermind,Baseline,32.624722
Nethermind,Baseline,166.695356
Nethermind,Baseline,58.960676
Nethermind,Baseline,16.158581
Nethermind,Baseline,13.400316
Nethermind,Baseline,151.987791
Nethermind,Baseline,186.346292
Nethermind,Baseline,14.208078
Nethermind,Baseline,25.634527
Nethermind,Baseline,50.462484
Nethermind,Baseline,38.481474
Nethermind,Baseline,72.611094
Nethermind,Baseline,36.387682
Nethermind,Baseline,13.048649
Nethermind,Baseline,175.633192
Nethermind,Baseline,85.382462
Nethermind,Baseline,94.453812
Nethermind,Baseline,80.772877
Nethermind,Baseline,38.851976
Nethermind,Baseline,14.196396
Nethermind,Baseline,51.055908
Nethermind,Baseline,68.059683
Nethermind,Baseline,77.676296
Nethermind,Baseline,13.186693
Nethermind,Baseline,27.557373
Nethermind,Baseline,32.467604
Nethermind,Baseline,63.356161
Nethermind,Baseline,56.13184
Nethermind,Baseline,61.456919
Nethermind,Baseline,183.816433
Nethermind,Baseline,72.087765
Nethermind,Baseline,39.601088
Nethermind,Baseline,72.326899
Nethermind,Baseline,20.837307
Nethermind,Baseline,40.003061
Nethermind,Baseline,120.419025
Nethermind,Baseline,59.760094
Nethermind,Baseline,73.121071
Nethermind,Baseline,39.627314
Nethermind,Baseline,234.020233
Nethermind,Baseline,22.524595
Nethermind,Baseline,286.880016
Nethermind,Baseline,17.362833
Nethermind,Baseline,8.887053
Nethermind,Baseline,23.602486
Nethermind,Baseline,90.706825
Nethermind,Baseline,61.70702
Nethermind,Baseline,101.360559
Nethermind,Baseline,65.700054
Nethermind,Baseline,25.103331
Nethermind,Baseline,11.284351
Nethermind,Baseline,29.636145
Nethermind,Baseline,104.970932
Nethermind,Baseline,61.953545
Nethermind,Baseline,121.202946
Nethermind,Baseline,81.372499
Nethermind,Baseline,66.234589
Nethermind,Baseline,25.812387
Nethermind,Baseline,37.348747
Nethermind,Baseline,45.996189
Nethermind,Baseline,117.585659
Nethermind,Baseline,136.522532
Nethermind,Baseline,24.04809
Nethermind,Baseline,8.125305
Nethermind,Baseline,80.316782
Nethermind,Baseline,20.803928
Nethermind,Baseline,59.068203
Nethermind,Baseline,84.31983
Nethermind,Baseline,12.693882
Nethermind,Baseline,115.765333
Nethermind,Baseline,9.021997
Nethermind,Baseline,32.85265
Nethermind,Baseline,62.755108
Nethermind,Baseline,88.723183
Nethermind,Baseline,30.291557
Nethermind,Baseline,12.434959
Nethermind,Baseline,10.048866
Nethermind,Baseline,33.496857
Nethermind,Baseline,27.851343
Nethermind,Baseline,18.639088
Nethermind,Baseline,46.782494
Nethermind,Baseline,209.609985
Nethermind,Baseline,25.149107
Nethermind,Baseline,109.557867
Nethermind,Baseline,22.619486
Nethermind,Baseline,16.804695
Nethermind,Baseline,129.048109
Nethermind,Baseline,147.646427
Nethermind,Baseline,138.056993
Nethermind,Baseline,125.608444
Nethermind,Baseline,63.610077
Nethermind,Baseline,21.980286
Nethermind,Baseline,39.960623
Nethermind,Baseline,28.543234
Nethermind,Baseline,91.485023
Nethermind,Baseline,51.534653
Nethermind,Baseline,16.191006
Nethermind,Baseline,78.909397
Nethermind,Baseline,33.152342
Nethermind,Baseline,96.568108
Nethermind,Baseline,13.177395
Nethermind,Baseline,55.276394
Nethermind,Baseline,55.459261
Nethermind,Baseline,24.024248
Nethermind,Baseline,97.049952
Nethermind,Baseline,189.21876
Nethermind,Baseline,31.555653
Nethermind,Baseline,175.487518
Nethermind,Baseline,97.967148
Nethermind,Baseline,8.316517
Nethermind,Baseline,11.865854
Nethermind,Baseline,86.175919
Nethermind,Baseline,25.62499
Nethermind,Baseline,37.997484
Nethermind,Baseline,16.356707
Nethermind,Baseline,68.112135
Nethermind,Baseline,64.513683
Nethermind,Baseline,98.714828
Nethermind,Baseline,31.585693
Nethermind,Baseline,48.613548
Nethermind,Baseline,145.235538
Nethermind,Baseline,8.604288
Nethermind,Baseline,29.289484
Nethermind,Baseline,42.417288
Nethermind,Baseline,135.146618
Nethermind,Baseline,107.988596
Nethermind,Baseline,13.495684
Nethermind,Baseline,50.204992
Nethermind,Baseline,143.144369
Nethermind,Baseline,55.077553
Nethermind,Baseline,20.340204
Nethermind,Baseline,116.325378
Nethermind,Baseline,66.069841
Nethermind,Baseline,52.629471
Nethermind,Baseline,52.84667
Nethermind,Baseline,38.674116
Nethermind,Baseline,53.416729
Nethermind,Baseline,22.108316
Nethermind,Baseline,38.439274
Nethermind,Baseline,14.839649
Nethermind,Baseline,12.571812
Nethermind,Baseline,115.02099
Nethermind,Baseline,52.282572
Nethermind,Baseline,8.795023
Nethermind,Baseline,189.2519
Nethermind,Baseline,86.547613
Nethermind,Baseline,23.949146
Nethermind,Baseline,44.623375
Nethermind,Baseline,72.619438
Nethermind,Baseline,37.797928
Nethermind,Baseline,142.920256
Nethermind,Baseline,29.253721
Nethermind,Baseline,21.429777
Nethermind,Baseline,35.016775
Nethermind,Baseline,9.346724
Nethermind,Baseline,125.63777
Nethermind,Baseline,144.606352
Nethermind,Baseline,21.897078
Nethermind,Baseline,71.073055
Nethermind,Baseline,40.323734
Nethermind,Baseline,60.427427
Nethermind,Baseline,244.802952
Nethermind,Baseline,11.960268
Nethermind,Baseline,89.701891
Nethermind,Baseline,30.518532
Nethermind,Baseline,112.983465
Nethermind,Baseline,143.32819
Nethermind,Baseline,17.417192
Nethermind,Baseline,60.550928
Nethermind,Baseline,15.763044
Nethermind,Baseline,57.458401
Nethermind,Baseline,35.050154
Nethermind,Baseline,90.609789
Nethermind,Baseline,66.7665
Nethermind,Baseline,88.182926
Nethermind,Baseline,9.636879
Nethermind,Baseline,74.225187
Nethermind,Baseline,58.968067
Nethermind,Baseline,36.007643
Nethermind,Baseline,28.784513
Nethermind,Baseline,21.375179
Nethermind,Baseline,71.099758
Nethermind,Baseline,61.313868
Nethermind,Baseline,17.253876
Nethermind,Baseline,32.490969
Nethermind,Baseline,110.418558
Nethermind,Baseline,262.451649
Nethermind,Baseline,14.255047
Nethermind,Baseline,13.617039
Nethermind,Baseline,194.929123
Nethermind,Baseline,11.553049
Nethermind,Baseline,84.819794
Nethermind,Baseline,9.995222
Nethermind,Baseline,127.708673
Nethermind,Baseline,15.788555
Nethermind,Baseline,51.913738
Nethermind,Baseline,11.304855
Nethermind,Baseline,14.947414
Nethermind,Baseline,31.275511
Nethermind,Baseline,53.208351
Nethermind,Baseline,12.157202
Nethermind,Baseline,79.269886
Nethermind,Baseline,107.937574
Nethermind,Baseline,121.174574
Nethermind,Baseline,30.141115
Nethermind,Baseline,79.653263
Nethermind,Baseline,32.159567
Nethermind,Baseline,68.809032
Nethermind,Baseline,12.939453
Nethermind,Baseline,172.023773
Nethermind,Baseline,357.105732
Nethermind,Baseline,21.0917
Nethermind,Baseline,132.194281
Nethermind,Baseline,148.738861
Nethermind,Baseline,88.947058
Nethermind,Baseline,12.152672
Nethermind,Baseline,68.698168
Nethermind,Baseline,14.313936
Nethermind,Baseline,74.445009
Nethermind,Baseline,20.256519
Nethermind,Baseline,108.383656
Nethermind,Baseline,61.338663
Nethermind,Baseline,108.466625
Nethermind,Baseline,36.129713
Nethermind,Baseline,31.154633
Nethermind,Baseline,27.875185
Nethermind,Baseline,78.93157
Nethermind,Baseline,72.363138
Nethermind,Baseline,134.557724
Nethermind,Baseline,13.845921
Nethermind,Baseline,30.359507
Nethermind,Baseline,24.693489
Nethermind,Baseline,120.61882
Nethermind,Baseline,9.439707
Nethermind,Baseline,63.319921
Nethermind,Baseline,11.780739
Nethermind,Baseline,9.646893
Nethermind,Baseline,31.509638
Nethermind,Baseline,144.155502
Nethermind,Baseline,165.288448
Nethermind,Baseline,7.765532
Nethermind,Baseline,64.836502
Nethermind,Baseline,33.534527
Nethermind,Baseline,173.242807
Nethermind,Baseline,77.23093
Nethermind,Baseline,95.565796
Nethermind,Baseline,105.777025
Nethermind,Baseline,160.514832
Nethermind,Baseline,71.122169
Nethermind,Baseline,110.171318
Nethermind,Baseline,54.563999
Nethermind,Baseline,62.769651
Nethermind,Baseline,61.770439
Nethermind,Baseline,38.377047
Nethermind,Baseline,35.963297
Nethermind,Baseline,60.754299
Nethermind,Baseline,130.498171
Nethermind,Baseline,70.061922
Nethermind,Baseline,13.511181
Nethermind,Baseline,8.779049
Nethermind,Baseline,80.625057
Nethermind,Baseline,44.852495
Nethermind,Baseline,16.031504
Nethermind,Baseline,74.010372
Nethermind,Baseline,60.464859
Nethermind,Baseline,146.928787
Nethermind,Baseline,16.740799
Nethermind,Baseline,9.948969
Nethermind,Baseline,8.0235
Nethermind,Baseline,34.127712
Nethermind,Baseline,15.092373
Nethermind,Baseline,21.484137
Nethermind,Baseline,123.019934
